"","gene","01_no_PNA","02_PNA15_5nM","03_PNA15_0.5nM","07_no_PNA","08_PNA15_5nM","09_PNA15_0.5nM","13_no_PNA","14_PNA15_5nM","15_PNA15_0.5nM","74_PNA15_16nM","75_PNA15_63nM","76_PNA15_250nM","77_PNA15_1000nM","78_PNA14_1000nM","79_no_PNA","80_PNA15_16nM","81_PNA15_63nM","82_PNA15_250nM","83_PNA15_1000nM","84_PNA14_1000nM","85_no_PNA","86_PNA15_16nM","87_PNA15_63nM","88_PNA15_250nM","89_PNA15_1000nM","90_PNA14_1000nM"
"b2690_yqaB_2817503_-1","yqaB","31.0518264171467","36.4736077823835","29.4668284357006","33.7780802809997","26.3721295379485","34.5322555003275","30.4058296924373","29.412760179567","29.4240431852558","31.9011585089648","35.3228110275642","30.3182417391038","29.5131801416203","26.8747776892643","30.027550981081","91.8530469938174","35.1169189261656","29.8921245517706","40.2100012282088","34.760201231293","30.4931137581736","32.7261788555561","35.4571613953891","28.1866138730188","34.4186692050699","29.5695375550732"
"b2696_csrA_2819146_-1","csrA","231.132373105006","285.709927628671","213.131558283923","296.250376234997","187.971561600271","277.53272457478","208.11385113017","208.312844567645","285.423125982228","262.162084669826","190.582621316903","262.241725991519","235.775684930263","225.370942727515","278.541282434027","257.636595226561","228.568016168551","248.820360705583","286.408078923733","199.14698622095","294.553899915342","270.033810870976","242.236879896681","245.858961470435","277.160862546089","276.077124672847"
"b2697_alaS_2822011_-1","alaS","67.8643989116827","76.4769195437074","64.7323500173824","77.3019673315992","65.4627328956169","67.6739503764807","61.5781929065327","76.0105038348361","69.8449509953041","77.5034556083184","67.7555738801459","71.9228362423996","69.2488025669304","63.022139493538","70.3502622985326","66.0893874711613","59.3496466062097","60.6262807810558","63.0191832114617","63.7270355907038","75.6740100595513","70.0785714760339","66.2404242432043","63.7050059211002","65.9389241612919","73.6395214111919"
"b2698_recX_2822639_-1","recX","37.093584498311","33.0419511361915","31.8336419646725","39.7584617077996","34.6017302448261","29.4335332116885","27.722962366634","79.2051481989089","34.8729400714142","47.0337593401404","34.8411363317338","43.5963038146238","44.8468435671549","38.5047984436828","41.4666180214928","40.4857506784596","34.9115568271822","34.1022829393439","37.3882467560538","30.777261506874","35.4422578759924","35.9816626160565","35.7794992262563","26.8831866418965","32.0637076278809","33.9765359406851"
"b2699_recA_2823769_-1","recA","210.8995088332","232.862415277314","273.603643949156","218.726913294998","302.998935116855","263.858878437066","221.528187759186","210.29572727638","180.804305767986","337.825088825704","349.053596245112","275.077185997855","302.056681672896","287.292945122662","243.509139622766","252.515867868021","265.943918183535","236.61090138162","229.267550862594","288.582087305631","228.139578850419","251.52895581129","256.09740662397","266.876725572282","252.705492321434","279.48899439074"
"b2700_pncC_2824346_-1","pncC","573.404993703058","671.820323991645","586.023029773451","691.620037228993","635.175545467186","661.67509700292","631.368110672375","686.07741722226","661.099798569736","736.794064793591","737.925634012205","815.9369145407","738.159259743208","706.445179609609","756.12233137122","823.957036535132","797.626392451621","989.808236918487","846.996634058527","649.762303224534","777.973525359058","729.913727354289","752.175328328551","757.29122128203","830.214531404397","779.75439177681"
"b2701_mltB_2825576_-1","mltB","26.8366463605205","23.727454525099","28.0467403183174","36.3252797775996","30.2998935116855","24.7983311311077","29.5115405838362","35.6918887572274","29.1268306278289","25.1528365166838","26.6526665026166","27.6626293239999","25.2263495065246","22.6313917383279","33.1732944171942","38.0854097291438","32.0364874414142","41.2595521982185","27.0418136914854","36.2085429492636","30.6527635684258","30.1560600972664","29.9774182706472","29.1641842963604","34.5998200956229","29.5695375550732"
"b2702_srlA_2825832_1","srlA","2573.22691856844","2814.15454454294","2867.3945903495","2395.03201362918","2580.16685798582","2750.76067472072","3105.09954064995","3077.43396395649","3001.84683001094","2485.42743921768","3017.3708529137","2669.77568131787","2751.32087722468","2793.24809281459","2680.17340756849","2897.69159401402","2955.98205276741","2896.58897065044","2631.52119149055","2864.09574728675","2967.25137334772","2575.25899580633","2700.70751592062","3088.47082414418","2769.79711655536","3099.25715499111"
"b2703_srlE_2826392_1","srlE","380.209241107688","303.652589521618","423.541281009528","292.263455283797","390.53196081728","346.133715367377","414.822390803966","492.636192970126","312.172256150643","388.948740282379","369.926166397763","328.85333740371","384.495732347813","401.07855358481","302.849299894903","323.565959967768","396.143488939026","361.231589653791","324.736910503838","428.166020375041","296.150398017864","304.473402232059","341.516931803771","371.965546081513","320.999378059915","345.736131413164"
"b2704_srlB_2827362_1","srlB","38.639150519074","49.0236663741714","36.9222910519622","44.7421128967995","33.2924755869137","40.6738982570972","34.3662528876707","45.2758218494459","47.1577257783897","40.8989211653395","32.9144375484121","42.4897986416638","49.1336742022506","40.5479101978374","47.3291398797038","43.3661598176385","34.9115568271822","40.4175205207039","45.8535101725188","32.9497740838298","38.7949038912889","45.5767726470049","39.9698910275296","41.057957780351","48.9107404493099","41.0845978529623"
"b2705_srlD_2827737_1","srlD","368.406736949135","315.712411449664","377.033395165229","320.504145354797","378.748668896069","378.811890035472","373.557336221373","340.174544698513","320.890491168496","236.600258941489","335.727262993804","262.905629095295","282.930821916315","313.38191059879","293.126092910553","290.44125486721","284.83723129001","250.504424060612","255.368779730028","331.670253415254","303.653939099718","284.940499669057","292.843919342828","302.883902832034","268.103318018439","289.155958591437"
"b2706_srlM_2828621_1","srlM","105.941525423207","105.400882704469","85.9153311016813","97.568815500199","79.6774977529509","89.9229203632689","89.6844220339958","95.178370019273","95.4052309340111","68.7101875577704","67.434457416259","89.8482200443515","90.8478338437586","83.9247443629658","88.2238045491761","70.5700239098841","71.8767346441986","77.0458984925917","77.8333941902755","68.6151888888544","86.0512477259454","90.9822040434572","79.1339374778912","82.7676291762632","89.3073890426288","82.7378406589068"
"b2707_srlR_2829047_1","srlR","7.7278301038148","6.1769819631456","8.04716599850458","6.09112923099994","6.73330966926345","5.90988265274061","7.40982404269481","6.71976917960145","6.83588882081699","7.9752896272412","6.90400397356937","9.07334241827195","5.7707335472442","7.07230991822746","7.14941690025738","8.32118195762806","6.57158716746958","6.73625342011731","9.40584824051668","5.97440958662849","4.62984449731432","6.5109675210007","8.05844577167935","7.65763498284325","7.42718651267298","4.40699838561187"
"b2708_srlQ_2829813_1","srlQ","519.872206983905","450.135304647642","545.905540457377","415.304265749996","509.3000619279","470.704771282988","496.202699686666","464.104713994441","388.754025114288","465.429722861564","526.952117238481","494.386511278525","548.054808886849","527.751482342396","465.28405186875","501.991303866908","483.833105204948","523.322687575363","449.599545896697","556.887390559673","487.251220889769","457.481138975576","482.378563892726","527.888028604513","499.070703473514","547.1786060071"
"b2709_norR_2832289_-1","norR","871.277717704647","898.11356797482","859.981695751953","758.290215357392","782.373176292473","894.13048134405","801.794063654355","881.942164785069","888.962759263636","641.49957847835","815.475260040903","717.45795414726","838.734901566606","869.422632614095","819.466165107501","906.848810651504","900.102079844349","967.073381625591","690.389260853924","796.225859454305","754.664653062234","773.091722493557","752.497666159418","841.525206093306","771.702793755778","858.369556526596"
"b2710_norV_2832476_1","norV","174.648960346214","139.03111783715","157.274759000185","151.835239558198","162.160541201428","130.828578724395","179.879866415764","178.239123485166","169.906511995669","121.878785072712","116.565276390962","117.732150402943","129.759065762319","129.344690282249","117.107448826216","171.544366511102","125.065518280906","125.041704110928","124.862635392859","118.220892729345","150.709420878094","138.443730446541","126.034091869065","117.634307608783","134.05165900922","123.538116035378"
"b2711_norW_2833912_1","norW","44.9619206040134","42.7486370782775","45.5611604327098","38.7617314699996","40.960967154686","35.6910560204727","59.4063479285015","51.444790276621","57.0648110259505","35.7865560196721","39.657883290038","37.1785738114558","37.4273290064124","42.4338595093647","49.4739649497811","81.291546816828","40.661695598718","44.6276789082772","33.86105366586","49.7867465552374","44.5422970603688","42.3212888865046","47.8671678837753","48.7155927631943","47.8238351059919","44.6386288091009"
"b2712_hypF_2837425_-1","hypF","124.62882367425","113.931000653574","115.145478184485","121.158097794799","113.157009719566","119.472333626972","102.076713967468","105.202943713433","104.816961919194","112.67652781051","112.711878824319","106.224496604159","111.127840309788","116.300207544185","112.388833672046","112.816024617842","118.288569014452","118.30545069081","119.219126448549","138.678719495679","112.553116227814","99.7206078216423","112.33473405721","113.561097511526","107.965930769588","115.150602978891"
"b2713_hydN_2838105_-1","hydN","452.71033808166","341.596907295226","485.670136145041","334.126125271397","435.420691945703","366.760364625962","412.267279065106","344.250470266468","312.568539560545","434.755531987559","521.974812048233","403.431786061214","451.106485293146","478.559637800058","378.919095713641","484.068758112017","495.128020649036","549.004653739561","426.555217707431","418.38971377874","392.898183030708","386.03183749512","425.48593674467","462.7166670484","446.89924699425","433.307454172419"
"b2714_ascG_2839264_-1","ascG","688.900927254618","494.942935713635","672.885086286721","528.710017250795","666.971730016485","550.430247068979","597.640635719419","583.408156969988","471.081903521519","546.205092163109","538.993984634241","549.269167857341","605.432388156591","566.413443228706","478.010013951208","476.227644344252","562.4867891156","553.214812127134","551.182706894277","562.499714716809","497.947758176667","523.447520438346","566.508737749058","525.607030950049","594.174921013839","505.951846915892"
"b2715_ascF_2839524_1","ascF","83.3200591193123","104.12626737874","82.9568141904663","110.526308591599","101.934826937461","85.5194783867171","108.847760075448","96.5002918250963","105.609528738999","60.9393925363559","72.2512043745632","81.8813827990396","111.457596512488","92.4115162648388","100.806778293629","108.335388179119","121.369000499204","141.040305983706","154.255911144473","91.4265709468905","94.1933880488085","107.430964096512","141.183969919822","92.2174766018995","99.8141406947028","97.94909315118"
"b2716_ascB_2840990_1","ascB","315.295468235644","490.726900405456","272.065215155324","416.633239400396","242.399148093484","359.112281193003","282.467602731004","319.464436407282","413.52173823319","279.339631559269","307.469014171752","354.30295638179","322.006931936226","319.511245861254","389.786209402032","331.567096465487","353.22281025149","423.962949628633","416.208784642863","244.950793051768","471.765189295304","355.019071145091","318.953283643069","326.345592992235","350.708124110607","384.403988215952"
"b2717_hycI_2843043_-1","hycI","34.2834644605602","25.1981645163241","30.8869165530838","29.0159247003997","32.7313664478085","27.1159321713981","28.7450070621781","35.141088004801","28.2351929555484","35.7865560196721","33.0749957803556","34.5229613963518","38.746353817211","29.7037016565553","27.167784220978","34.8849551300561","39.8402472027843","44.6276789082772","35.7422233139634","34.3981158018004","30.9720631889303","36.1530038666092","32.8784587484518","36.3330340675329","35.8678763294939","32.128439843493"
"b2718_hycH_2843446_-1","hycH","247.852587329624","212.468570065659","280.467403183174","220.609625966398","343.959902271541","266.408239581386","339.318838920645","286.306231111216","260.952625420753","286.292448157377","298.959427878748","290.346957384703","290.350336477058","320.611382959645","300.418498148815","269.798322703094","260.604503609966","296.816166323919","251.606440433821","346.334713309706","263.581836726412","288.024642179005","288.653527541554","270.624078861758","259.589226162448","258.875614845136"
"b2719_hycG_2844210_-1","hycG","39.3416805285117","40.3955010923172","38.1056978164482","41.7519221833996","36.8461668012472","35.4592959164437","44.7144554300549","40.7592556795498","39.0339158753898","33.5371153555784","23.6020600956906","35.4081655347198","27.864399128122","25.1459908203643","34.889154473256","65.129251091435","30.3935906495468","47.9958056183358","39.2694164041571","26.2511936382161","27.9387167941381","31.1841076005823","33.2007965793189","29.0012558924702","40.7589503744249","29.1430538403366"
"b2720_hycF_2844752_-1","hycF","155.680650091396","149.031945777481","119.169061183737","135.555312340799","116.897737313602","130.94445877641","135.931944507367","137.810348257072","145.336940581718","128.218117853339","106.128991314636","125.698987648255","116.568817654333","125.415629216567","113.675728714092","104.814888120123","103.707859986629","108.201070560634","117.337956800446","116.772551011375","124.846151617234","126.449842907856","123.938895968428","107.206889759805","120.103040436639","123.964599750115"
"b2721_hycE_2846471_-1","hycE","19.2493222585932","20.295797878907","13.49083711514","24.2537691197998","12.9055101994216","19.6996088424687","17.5025154111929","22.6929909999656","25.1639965288046","18.8135037360562","14.2896826429692","19.0318889749119","18.3014692498316","20.1167926562914","24.1650291228699","21.1230003539789","14.5807090278231","20.2087602603519","18.1062578629946","19.7336559073486","26.0229190711115","22.2743625718445","17.2450739513938","17.5962676201504","16.30358014977","19.9025733543762"
"b2722_hycD_2847412_-1","hycD","291.690459918537","232.078036615327","265.319796597754","234.453101491398","276.626805578907","234.657105329407","346.856418550283","306.355378499535","273.138340275253","207.562024914098","223.657617097259","181.466848365439","218.79324049123","224.427968071751","233.213979286396","222.431594636596","248.077415571977","224.822457896415","194.465912372682","250.925202638396","222.232535871087","212.805833186391","218.706218243378","211.643996653476","207.236618792632","207.555407838495"
"b2723_hycC_2849241_-1","hycC","174.086936338664","149.620229773971","178.81276211383","140.095972312999","152.434649456937","118.777053314885","153.562215505503","171.62951445605","150.983979172828","188.339531966388","152.5303203463","162.656260425119","155.974683876943","148.204183397522","147.706953159317","153.301775296302","168.602283265391","177.668683955594","159.193981470745","142.661659220098","142.407630744978","156.091879253464","158.106706040349","166.675757179758","158.325878343322","167.750261129742"
"b2724_hycB_2849849_-1","hycB","43.2758485813629","41.768163750794","39.1707639044855","45.7388431345995","41.1480035343878","41.8326987772424","50.9744791902625","57.7239188542813","59.9378657477432","46.011286311007","52.0208671496855","46.9158193335038","47.6497712901021","43.8483214930102","56.4803935120333","53.6076145347192","51.3405247458561","51.7849481671518","62.7840370054488","51.7782164174469","55.3984841575196","47.8042089041894","55.7644447400211","47.7380223398526","48.1861368870979","52.8839806273425"
"b2725_hycA_2850435_-1","hycA","238.860203208821","330.71365336016","254.195773011586","328.034996040397","269.332386770538","314.96198137547","341.873950659505","403.075990625602","431.750775088702","288.746383427297","319.029206871682","279.281905655103","294.637167112154","310.552986631499","349.463498084581","293.161641276435","326.731099482628","336.812671005865","312.509307791167","329.678783553045","344.524290524286","301.903283473769","339.099398072267","330.418803089492","273.900146516135","337.348618356677"
"b2726_hypA_2850647_1","hypA","485.729248525232","675.938311967075","482.35659720448","631.483979548394","435.981801084809","542.78216363602","622.041952825535","705.685924008638","803.36554272471","714.299658152655","610.281839617144","719.67096449318","697.104612507099","640.59411614878","729.526500502263","681.21676141582","667.632183795113","703.938482402259","676.985927111188","551.094023687791","693.678425545887","699.757667257023","681.422174453206","683.810511127513","684.750366290339","747.057306980335"
"b2727_hypB_2851001_1","hypB","526.335483070732","438.173530052344","549.810782780181","414.418283316396","499.76120656311","353.434158644292","508.083969272366","436.784996674094","423.726036038178","503.056730333676","459.517659822222","514.303604391805","521.014800265476","512.978212735431","475.436223867116","558.959395730669","440.707064418429","461.854375116793","449.129253484671","501.669362562047","488.04946994103","480.612207800183","507.843252531233","502.63412600152","478.057200169366","478.656889172748"
"b2729_hypD_2852136_1","hypD","18.5467922491555","14.3149105812581","16.449354026355","16.3906750215998","15.1499467558428","13.2103259296555","17.3747598242499","15.7529015193936","12.6810691168779","13.7011385903887","11.3996344679866","10.1798475912319","16.6526882363333","11.1585334265367","15.1567638285456","20.6429321641158","17.6611405125745","11.7884434852053","16.2250882148913","13.7592463207201","19.1579772302661","16.2774188025017","15.4722158816244","14.1747711384545","17.028183711982","12.6523502038534"
"b2730_hypE_2853254_1","hypE","308.832192148817","342.57738062271","375.968329077192","337.448559397397","387.726415121754","392.717496277214","459.153579473192","482.501459125481","485.546247982958","345.186894635465","424.676523490488","316.68178050115","300.407900659398","348.743460189927","411.091471764799","433.021507256568","420.37621661907","349.864162007343","300.516851284508","396.483545294436","364.95946623657","385.689154994015","409.691383032178","393.14623858725","278.610069670513","382.129408404023"
"b2731_fhlA_2854338_1","fhlA","81.7744930985493","97.0668594208594","82.0100887788776","69.9926122543993","68.0812422114416","79.1460755259184","66.5606607973102","71.6040978154253","82.4269492597063","75.6630041558781","54.4292406288376","58.4234731322877","54.4097734454453","60.6647028541288","60.6270553141826","77.4510012979227","59.1442845072262","66.0994866849011","73.8359086880559","57.571583289329","60.0283286548339","66.8230877155335","57.8596406406577","68.2670012300281","62.4970572407849","59.4233975866375"
"b2732_ygbA_2856806_-1","ygbA","335.949850513113","279.23880366728","354.548666639996","262.029304737197","335.35622880526","272.897522494199","305.20809720686","312.193866475254","270.95878152079","279.544126165096","367.036118222781","357.179869831486","418.13086502318","350.3150846162","294.127011276589","341.968573912522","365.749898289479","403.333173529524","324.266618091812","362.085429492636","307.964483976528","312.355099757481","331.040952300588","384.511033181065","361.75832843434","318.72549614651"
"b2733_mutS_2857093_1","mutS","78.4023490532483","77.7515348694359","78.2231871325225","88.7089911641991","87.9070984598284","90.7340807273706","74.6092627747201","90.661803849377","88.9656255230965","98.3619054026415","95.5321480063669","83.8730921103676","82.2741725735673","98.8551764125571","89.2247229152121","80.9715013569192","81.3233911974361","68.2045658786878","84.1823417526242","101.383920257938","79.9845549363611","92.6956165489837","95.5731668521171","76.0875646167616","77.5325811566838","80.0367771322414"
"b2734_pphB_2859760_1","pphB","118.165547587423","128.638100565826","120.707489977569","136.109051361799","123.06993784376","137.549621741237","130.438454268817","130.539778325045","141.374106482693","145.804653954435","131.978866657535","118.396053506719","116.239061451633","126.044278987076","144.704198061209","115.696433757021","125.065518280906","133.883036724832","128.389828483053","131.25596819108","132.509342509341","126.792525408961","127.806949938835","122.359231321602","109.233987003459","123.111632320641"
"b2735_ygbI_2861234_-1","ygbI","1029.34696982813","964.98184890919","1123.76306355588","954.09233318299","1051.51852668331","1158.10523983313","932.99905144483","858.698373032677","827.439759876283","974.416796764214","1033.03166432431","1020.19776946911","1040.8754538215","1070.11907184913","930.854080413511","979.019061860932","1015.31021737405","1149.37323980752","972.564708069424","1124.27525857463","966.839250887431","937.922005525206","973.460249218866","1081.84460183147","947.056855811082","1054.83638778194"
"b2736_ygbJ_2861430_1","ygbJ","3459.81979047883","2882.49353546853","3610.21901641734","2205.98551185978","2736.34223503679","2536.7302186499","3027.4241437886","2482.78947163701","2308.84621694406","2151.28325329686","2272.22009846404","2601.83626369813","2862.44871753447","2606.53911097339","2060.89091566819","2366.09608510555","2545.87394109751","2815.33291377028","2133.71667336121","2383.42733963527","2415.66127892631","2066.20414041441","2100.83681267681","2904.68758455594","2788.63680917288","2663.81728224501"
"b2737_ygbK_2862335_1","ygbK","23.8860203208821","24.315738521589","23.9048166426165","18.9378745181998","23.3795474627203","20.9742894146284","22.9960056497425","24.7860338591857","29.622184890207","25.5618257283372","23.7626183276341","17.2614806981759","21.5990312768283","24.6745034924825","21.0192856867567","33.7647960203754","26.9024349668286","27.3660295192266","24.9254978373692","35.8464575197709","26.3422186916159","23.6450925762657","22.4024792452686","27.5349002574576","17.571636383641","25.3047004077069"
"b2738_ygbL_2863593_1","ygbL","40.4657285436121","30.2966258192379","29.8218504650464","30.7878895675997","25.0628748800362","29.317653159674","28.7450070621781","24.3453932572446","26.2537759060363","27.6067717866042","26.6526665026166","31.2034458774718","28.6887896348711","25.1459908203643","24.8799708128957","25.2835913327929","22.3844687891933","26.9450136804692","27.5121061035113","20.4578267663339","28.4176662248948","28.0999650906346","24.981181892206","27.3719718535674","27.7160862546089","27.8636026961267"
"b2739_ygbM_2864236_1","ygbM","180.550212425491","155.993306402613","183.309707818876","160.141324873198","153.556867735147","143.227744289949","205.047717043537","146.402839994923","154.352388156998","164.209168478838","139.043428863048","128.797202132543","151.358097039148","151.19026980744","139.270641217014","156.662252625344","150.53041855485","153.670781146426","156.607373204603","159.498631691506","159.170860821461","145.126039218095","159.879564110118","169.282611642003","162.130047044935","161.779489123429"
"b2740_ygbN_2865101_1","ygbN","22.4809603020067","19.1192298859268","17.6327607908409","22.0388130357998","14.962910376141","14.7167666058443","17.7580265850789","22.1421902475392","21.2011624297802","17.9955253127494","17.9825219776691","20.8022972516479","20.4448845673794","18.8594931152732","19.1604372926898","18.2425912148","17.8665026115579","29.8921245517706","17.8711116569817","14.6644598944517","17.0825296969873","23.987775077371","18.2120874439953","15.4781983695768","19.92659796083","16.3485423982376"
"b2741_rpoS_2867551_-1","rpoS","433.882533828729","427.976607446516","514.071898492704","432.027184184196","540.16106457869","458.653245873477","503.229256968532","431.276989149831","398.462968656898","546.818575980589","519.245322105194","544.843147165501","521.839190772225","494.747369390667","451.271194744246","468.86659876635","490.815416570385","482.90516705466","494.747617451177","496.238081119657","432.331686163006","491.235365334448","500.912989167588","523.000176487805","511.751265812224","505.38320196291"
"b2742_nlpD_2868753_-1","nlpD","201.485606706735","278.552472338042","195.972160198876","257.820888177597","181.986397449815","220.867379139679","219.228587194212","224.50638668898","283.738921490143","269.728385085414","274.55457662334","264.897338406623","255.561057092243","250.674095990506","287.120582714336","283.88032293908","247.66669137401","258.082709158244","275.591353447139","221.777325564239","286.890709023236","290.252078436189","281.078588516176","255.960522511633","257.596566366365","282.190057917405"
"b2743_pcm_2869519_-1","pcm","85.1466371438504","65.495618275893","91.7140242476625","76.4159848979992","102.682972456268","69.064511000655","85.8517544257053","80.4169098542469","65.8821168962797","106.746184241536","97.619405021632","109.101410053855","105.521984863894","100.583963281457","85.3640377890731","105.615001769895","105.761480976464","123.778656594656","91.7070203450376","100.478706684206","81.1021036081267","94.7517115556155","101.375247807726","102.807822854768","95.8288211025368","103.919865157493"
