"","logFC","logCPM","F","PValue","FDR"
"b0211_mltD_233955_-1",-0.0495180404645182,7.03691624118234,0.214168719372749,0.647096824171965,0.99934089288657
"b0212_gloB_234782_-1",0.027102298399786,5.96213512156168,0.0511212293323564,0.822766346014244,0.99934089288657
"b0213_yafS_234816_1",-0.175764285769991,5.18092799472691,1.45825110347425,0.237312592420825,0.99934089288657
"b0214_rnhA_236002_-1",0.102082400802545,6.98978729772247,1.03963057111363,0.316638859579357,0.99934089288657
"b0215_dnaQ_236067_1",-0.196217573389783,6.60168242987694,1.62889161060135,0.212343770622381,0.99934089288657
"b0217_yafT_237335_1",-0.0652546861029195,2.01431992067747,0.0444502750396518,0.834545309022141,0.99934089288657
"b4586_ykfM_238736_-1",0.0735711375425565,9.38147519694934,0.704373722441346,0.408428166354006,0.99934089288657
"b0218_yafU_239102_-1",0.0700579933526695,6.09630786491888,0.332785922848693,0.568633617077527,0.99934089288657
"b4503_yafF_239106_1",0.103882362888466,7.47720677704974,0.995383908312718,0.326976368349328,0.99934089288657
"b0219_yafV_240189_-1",0.114060591545915,5.36590457432952,1.05627473617752,0.312865343143294,0.99934089288657
"b0220_ivy_240343_1",0.0649441901111869,9.31270598980647,0.322728650831466,0.574501302298528,0.99934089288657
"b0221_fadE_243303_-1",-0.0293374923803638,8.45761941229629,0.0932361438424995,0.762361638753768,0.99934089288657
"b0222_gmhA_243543_1",-0.0675813882689095,6.48554947801277,0.315844514772029,0.578588230468535,0.99934089288657
"b0223_yafJ_244327_1",-0.184804388323879,4.84247246705872,1.90404695165131,0.178548334070557,0.99934089288657
"b0224_yafK_245805_-1",-0.0763952870630404,6.64479652315215,0.197938944115813,0.659810742992422,0.99934089288657
"b0225_yafQ_246239_-1",0.108345645981962,9.60184731410333,1.25702334238913,0.271741244023836,0.99934089288657
"b0226_dinJ_246502_-1",-0.00214911579596664,7.39274212012485,0.000496782982790936,0.982375835484983,0.99934089288657
"b0227_yafL_246712_1",-0.0879738915491869,4.12383874821973,0.5504228369861,0.464324516392515,0.99934089288657
"b0228_rayT_247637_1",-0.025562380145815,8.37058878146584,0.0591640586120666,0.809595657098218,0.99934089288657
"b0229_lfhA_250070_-1",0.328286688030512,0.944647435001173,0.736359307095097,0.398117404149333,0.99934089288657
"b0230_lafU_250072_1",-0.0519273446846384,1.66644693346202,0.0418998866800533,0.839291751333763,0.99934089288657
"b0231_dinB_250898_1",-0.0563263755322596,8.69700179862784,0.271066979126886,0.606710848042657,0.99934089288657
"b0232_yafN_252005_1",0.0937818617109449,5.58704213286112,0.426687144962516,0.518948429438946,0.99934089288657
"b0233_yafO_252301_1",-0.00102978200330612,8.74497728528492,0.000132716778549133,0.990890062646513,0.99934089288657
"b0234_yafP_252709_1",0.251313631003138,5.68562161210997,3.92597647182678,0.0574443047288559,0.99934089288657
"b0235_ykfJ_253479_1",-0.177968882004339,6.2430990071649,3.1409493429975,0.0872341568462891,0.99934089288657
"b0236_prfH_253702_1",0.280954196905933,2.57326976413373,1.95676603762952,0.172841836408912,0.99934089288657
"b0237_pepD_255716_-1",-0.131045209161167,5.82513425846231,0.901593023506024,0.350480914858905,0.99934089288657
"b0238_gpt_255977_1",-0.0663050401778435,5.73185675159238,0.356042769716956,0.55550756132825,0.99934089288657
